Scenario,Time,Load
143,12:58,552
143,12:59,555
144,12:00,495
144,12:01,481
144,12:02,448
144,12:03,458
144,12:04,473
144,12:05,508
144,12:06,480
144,12:07,469
144,12:08,441
144,12:09,456
144,12:10,485
144,12:11,468
144,12:12,503
144,12:13,483
144,12:14,508
144,12:15,505
144,12:16,472
144,12:17,460
144,12:18,466
144,12:19,442
144,12:20,427
144,12:21,458
144,12:22,428
144,12:23,404
144,12:24,397
144,12:25,411
144,12:26,443
144,12:27,429
144,12:28,452
144,12:29,475
144,12:30,500
144,12:31,490
144,12:32,494
144,12:33,529
144,12:34,540
144,12:35,556
144,12:36,564
144,12:37,554
144,12:38,557
144,12:39,576
144,12:40,585
144,12:41,569
144,12:42,549
144,12:43,550
144,12:44,579
144,12:45,586
144,12:46,551
144,12:47,584
144,12:48,564
144,12:49,541
144,12:50,551
144,12:51,539
144,12:52,530
144,12:53,524
144,12:54,507
144,12:55,517
144,12:56,527
144,12:57,534
144,12:58,522
144,12:59,553
145,12:00,499
145,12:01,465
145,12:02,490
145,12:03,491
145,12:04,465
145,12:05,447
145,12:06,454
145,12:07,457
145,12:08,436
145,12:09,466
145,12:10,484
145,12:11,483
145,12:12,488
145,12:13,465
145,12:14,431
145,12:15,448
145,12:16,439
145,12:17,435
145,12:18,445
145,12:19,474
145,12:20,447
145,12:21,474
145,12:22,454
145,12:23,469
145,12:24,474
145,12:25,488
145,12:26,523
145,12:27,555
145,12:28,531
145,12:29,558
145,12:30,534
145,12:31,514
145,12:32,511
145,12:33,520
145,12:34,521
145,12:35,489
145,12:36,463
145,12:37,472
145,12:38,461
145,12:39,460
145,12:40,433
145,12:41,419
145,12:42,395
145,12:43,388
145,12:44,397
145,12:45,404
145,12:46,411
145,12:47,408
145,12:48,379
145,12:49,365
145,12:50,357
145,12:51,333
145,12:52,327
145,12:53,314
145,12:54,349
145,12:55,356
145,12:56,374
145,12:57,390
145,12:58,395
145,12:59,373
146,12:00,461
146,12:01,490
146,12:02,481
146,12:03,466
146,12:04,456
146,12:05,461
146,12:06,464
146,12:07,486
146,12:08,455
146,12:09,447
146,12:10,450
146,12:11,443
146,12:12,465
146,12:13,456
146,12:14,421
146,12:15,420
146,12:16,446
146,12:17,425
146,12:18,422
146,12:19,439
146,12:20,462
146,12:21,484
146,12:22,458
146,12:23,431
146,12:24,429
146,12:25,424
146,12:26,456
146,12:27,465
146,12:28,447
146,12:29,441
146,12:30,458
146,12:31,485
146,12:32,471
146,12:33,457
146,12:34,446
146,12:35,470
146,12:36,481
146,12:37,452
146,12:38,484
146,12:39,491
146,12:40,500
146,12:41,489
146,12:42,473
146,12:43,505
146,12:44,491
146,12:45,509
146,12:46,518
146,12:47,513
146,12:48,517
146,12:49,492
146,12:50,458
146,12:51,439
146,12:52,407
146,12:53,409
146,12:54,422
146,12:55,408
146,12:56,384
146,12:57,373
146,12:58,408
146,12:59,443
147,12:00,221
147,12:01,234
147,12:02,258
147,12:03,242
147,12:04,262
147,12:05,236
147,12:06,238
147,12:07,254
147,12:08,257
147,12:09,282
147,12:10,297
147,12:11,282
147,12:12,247
147,12:13,269
147,12:14,304
147,12:15,274
147,12:16,243
147,12:17,254
147,12:18,224
147,12:19,255
147,12:20,266
147,12:21,296
147,12:22,284
147,12:23,305
147,12:24,276
147,12:25,260
147,12:26,234
147,12:27,245
147,12:28,241
147,12:29,264
147,12:30,275
147,12:31,293
147,12:32,274
147,12:33,257
147,12:34,238
147,12:35,250
147,12:36,271
147,12:37,260
147,12:38,288
147,12:39,285
147,12:40,314
147,12:41,322
147,12:42,354
147,12:43,355
147,12:44,373
147,12:45,387
147,12:46,377
147,12:47,407
147,12:48,408
147,12:49,376
147,12:50,354
147,12:51,374
147,12:52,360
147,12:53,366
147,12:54,354
147,12:55,381
147,12:56,363
147,12:57,391
147,12:58,398
147,12:59,382
148,12:00,437
148,12:01,455
148,12:02,458
148,12:03,480
148,12:04,515
148,12:05,491
148,12:06,492
148,12:07,518
148,12:08,528
148,12:09,546
148,12:10,524
148,12:11,543
148,12:12,521
148,12:13,547
148,12:14,582
148,12:15,557
148,12:16,573
148,12:17,540
148,12:18,522
148,12:19,542
148,12:20,507
148,12:21,473
148,12:22,491
148,12:23,466
148,12:24,485
148,12:25,463
148,12:26,485
148,12:27,484
148,12:28,514
148,12:29,501
148,12:30,482
148,12:31,459
148,12:32,444
148,12:33,409
148,12:34,402
148,12:35,391
148,12:36,415
148,12:37,435
148,12:38,433
148,12:39,398
148,12:40,387
148,12:41,355
148,12:42,356
148,12:43,388
148,12:44,383
148,12:45,408
148,12:46,385
148,12:47,378
148,12:48,403
148,12:49,408
148,12:50,439
148,12:51,456
148,12:52,435
148,12:53,448
148,12:54,465
148,12:55,447
148,12:56,430
148,12:57,403
148,12:58,406
148,12:59,386
149,12:00,462
149,12:01,445
149,12:02,421
149,12:03,449
149,12:04,466
149,12:05,460
149,12:06,450
149,12:07,466
149,12:08,461
149,12:09,463
149,12:10,456
149,12:11,457
149,12:12,486
149,12:13,483
149,12:14,493
149,12:15,499
149,12:16,486
149,12:17,479
149,12:18,452
149,12:19,456
149,12:20,426
149,12:21,412
149,12:22,447
149,12:23,449
149,12:24,439
149,12:25,412
149,12:26,444
149,12:27,442
149,12:28,448
149,12:29,448
149,12:30,474
149,12:31,480
149,12:32,504
149,12:33,536
149,12:34,558
149,12:35,528
149,12:36,549
149,12:37,583
149,12:38,574
149,12:39,561
149,12:40,530
149,12:41,556
149,12:42,582
149,12:43,550
149,12:44,555
149,12:45,588
149,12:46,568
149,12:47,565
149,12:48,543
149,12:49,522
149,12:50,488
149,12:51,460
149,12:52,491
149,12:53,461
149,12:54,449
149,12:55,436
149,12:56,470
149,12:57,442
149,12:58,470
149,12:59,459
150,12:00,530
150,12:01,558
150,12:02,587
150,12:03,553
150,12:04,537
150,12:05,545
150,12:06,517
150,12:07,496
150,12:08,470
150,12:09,500
150,12:10,529
150,12:11,517
150,12:12,547
150,12:13,546
150,12:14,534
150,12:15,532
150,12:16,536
150,12:17,557
150,12:18,554
150,12:19,589
150,12:20,581
150,12:21,554
150,12:22,577
150,12:23,572
150,12:24,550
150,12:25,542
150,12:26,557
150,12:27,535
150,12:28,562
150,12:29,562
150,12:30,566
150,12:31,596
150,12:32,590
150,12:33,584
150,12:34,561
150,12:35,574
150,12:36,584
150,12:37,561
150,12:38,573
150,12:39,569
150,12:40,538
150,12:41,522
150,12:42,550
150,12:43,567
150,12:44,577
150,12:45,598
150,12:46,585
150,12:47,560
150,12:48,560
150,12:49,554
150,12:50,544
150,12:51,546
150,12:52,521
150,12:53,525
150,12:54,536
150,12:55,541
150,12:56,519
150,12:57,544
150,12:58,573
150,12:59,579
151,12:00,459
151,12:01,457
151,12:02,455
151,12:03,456
151,12:04,464
151,12:05,461
151,12:06,445
151,12:07,420
151,12:08,425
151,12:09,423
151,12:10,425
151,12:11,448
151,12:12,483
151,12:13,481
151,12:14,465
151,12:15,464
151,12:16,452
151,12:17,451
151,12:18,441
151,12:19,423
151,12:20,397
151,12:21,384
151,12:22,367
151,12:23,340
151,12:24,329
151,12:25,344
151,12:26,343
151,12:27,369
151,12:28,384
151,12:29,370
151,12:30,345
151,12:31,329
151,12:32,329
151,12:33,310
151,12:34,331
151,12:35,323
151,12:36,304
151,12:37,335
151,12:38,306
151,12:39,304
151,12:40,293
151,12:41,305
151,12:42,313
151,12:43,299
151,12:44,324
151,12:45,313
151,12:46,320
151,12:47,301
151,12:48,334
151,12:49,355
151,12:50,325
151,12:51,352
151,12:52,369
151,12:53,362
151,12:54,342
151,12:55,329
151,12:56,310
151,12:57,275
151,12:58,284
151,12:59,263
152,12:00,551
152,12:01,568
152,12:02,535
152,12:03,535
152,12:04,518
152,12:05,508
152,12:06,506
152,12:07,471
152,12:08,497
152,12:09,472
152,12:10,507
152,12:11,507
152,12:12,489
152,12:13,487
152,12:14,518
152,12:15,524
152,12:16,492
152,12:17,491
152,12:18,469
152,12:19,496
152,12:20,491
152,12:21,507
152,12:22,524
152,12:23,549
152,12:24,584
152,12:25,573
152,12:26,573
152,12:27,559
152,12:28,531
152,12:29,561
152,12:30,564
152,12:31,532
152,12:32,505
152,12:33,527
152,12:34,503
152,12:35,489
152,12:36,500
152,12:37,514
152,12:38,484
152,12:39,506
152,12:40,513
152,12:41,515
152,12:42,549
152,12:43,532
152,12:44,507
152,12:45,505
152,12:46,472
152,12:47,469
152,12:48,480
152,12:49,507
152,12:50,537
152,12:51,520
152,12:52,520
152,12:53,522
152,12:54,538
152,12:55,511
152,12:56,499
152,12:57,528
152,12:58,538
152,12:59,518
153,12:00,237
153,12:01,252
153,12:02,246
153,12:03,264
153,12:04,268
153,12:05,244
153,12:06,234
153,12:07,262
153,12:08,282
153,12:09,281
153,12:10,275
153,12:11,282
153,12:12,290
153,12:13,259
153,12:14,266
153,12:15,253
153,12:16,272
153,12:17,248
153,12:18,263
153,12:19,288
153,12:20,303
153,12:21,291
153,12:22,292
153,12:23,309
153,12:24,309
153,12:25,322
153,12:26,351
153,12:27,384
153,12:28,371
153,12:29,371
153,12:30,398
153,12:31,398
153,12:32,409
153,12:33,443
153,12:34,469
153,12:35,499
153,12:36,475
153,12:37,497
153,12:38,530
153,12:39,510
153,12:40,486
153,12:41,510
153,12:42,539
153,12:43,571
153,12:44,564
153,12:45,539
153,12:46,526
153,12:47,508
153,12:48,502
153,12:49,527
153,12:50,510
153,12:51,530
153,12:52,498
153,12:53,508
153,12:54,477
153,12:55,510
153,12:56,482
153,12:57,466
153,12:58,437
153,12:59,458
154,12:00,246
154,12:01,252
154,12:02,239
154,12:03,240
154,12:04,266
154,12:05,235
154,12:06,258
154,12:07,254
154,12:08,237
154,12:09,238
154,12:10,255
154,12:11,234
154,12:12,223
154,12:13,243
154,12:14,247
154,12:15,277
154,12:16,259
154,12:17,270
154,12:18,301
154,12:19,300
154,12:20,330
154,12:21,298
154,12:22,287
154,12:23,317
154,12:24,288
154,12:25,262
154,12:26,280
154,12:27,313
154,12:28,337
154,12:29,304
154,12:30,289
154,12:31,256
154,12:32,259
154,12:33,249
154,12:34,269
154,12:35,284
154,12:36,252
154,12:37,271
154,12:38,293
154,12:39,314
154,12:40,339
154,12:41,350
154,12:42,377
154,12:43,370
154,12:44,403
154,12:45,389
154,12:46,410
154,12:47,409
154,12:48,422
154,12:49,387
154,12:50,418
154,12:51,450
154,12:52,438
154,12:53,459
154,12:54,425
154,12:55,457
154,12:56,442
154,12:57,409
154,12:58,427
154,12:59,451
155,12:00,394
155,12:01,369
155,12:02,345
155,12:03,364
155,12:04,394
155,12:05,389
155,12:06,396
155,12:07,407
155,12:08,407
155,12:09,398
155,12:10,409
155,12:11,429
155,12:12,408
155,12:13,436
155,12:14,462
155,12:15,476
155,12:16,442
155,12:17,476
155,12:18,473
155,12:19,507
155,12:20,531
155,12:21,512
155,12:22,528
155,12:23,518
155,12:24,487
155,12:25,514
155,12:26,486
155,12:27,502
155,12:28,511
155,12:29,479
155,12:30,462
155,12:31,441
155,12:32,461
155,12:33,491
155,12:34,467
155,12:35,450
155,12:36,483
155,12:37,459
155,12:38,452
155,12:39,464
155,12:40,459
155,12:41,469
155,12:42,434
155,12:43,448
155,12:44,440
155,12:45,407
155,12:46,441
155,12:47,448
155,12:48,440
155,12:49,473
155,12:50,457
155,12:51,423
155,12:52,412
155,12:53,420
155,12:54,411
155,12:55,405
155,12:56,428
155,12:57,432
155,12:58,409
155,12:59,382
156,12:00,426
156,12:01,398
156,12:02,393
156,12:03,378
156,12:04,366
156,12:05,374
156,12:06,406
156,12:07,416
156,12:08,435
156,12:09,402
156,12:10,387
156,12:11,388
156,12:12,400
156,12:13,379
156,12:14,386
156,12:15,412
156,12:16,426
156,12:17,444
156,12:18,435
156,12:19,446
156,12:20,418
156,12:21,413
156,12:22,405
156,12:23,433
156,12:24,467
156,12:25,439
156,12:26,404
156,12:27,375
156,12:28,386
156,12:29,362
156,12:30,355
156,12:31,364
156,12:32,389
156,12:33,399
156,12:34,405
156,12:35,430
156,12:36,436
156,12:37,413
156,12:38,427
156,12:39,437
156,12:40,426
156,12:41,428
156,12:42,403
156,12:43,377
156,12:44,372
156,12:45,339
156,12:46,363
156,12:47,392
156,12:48,364
156,12:49,339
156,12:50,322
156,12:51,327
156,12:52,297
156,12:53,328
156,12:54,328
156,12:55,354
156,12:56,379
156,12:57,390
156,12:58,413
156,12:59,419
157,12:00,348
157,12:01,375
157,12:02,351
157,12:03,321
157,12:04,306
157,12:05,309
157,12:06,302
157,12:07,290
157,12:08,318
157,12:09,288
157,12:10,260
157,12:11,244
157,12:12,254
157,12:13,221
157,12:14,251
157,12:15,269
157,12:16,235
157,12:17,228
157,12:18,236
157,12:19,271
157,12:20,299
157,12:21,278
157,12:22,252
157,12:23,263
157,12:24,271
157,12:25,252
157,12:26,287
157,12:27,262
157,12:28,275
157,12:29,268
157,12:30,268
157,12:31,261
157,12:32,282
157,12:33,292
157,12:34,270
157,12:35,245
157,12:36,253
157,12:37,288
157,12:38,264
157,12:39,269
157,12:40,283
157,12:41,311
157,12:42,283
157,12:43,255
157,12:44,251
157,12:45,286
157,12:46,313
157,12:47,325
157,12:48,316
157,12:49,327
157,12:50,335
157,12:51,319
157,12:52,346
157,12:53,326
157,12:54,329
157,12:55,321
157,12:56,336
157,12:57,322
157,12:58,346
157,12:59,330
158,12:00,465
158,12:01,441
158,12:02,411
158,12:03,426
158,12:04,452
158,12:05,456
158,12:06,456
158,12:07,468
158,12:08,445
158,12:09,441
158,12:10,463
158,12:11,497
158,12:12,498
158,12:13,478
158,12:14,496
158,12:15,526
158,12:16,517
158,12:17,548
158,12:18,551
158,12:19,546
158,12:20,537
158,12:21,504
158,12:22,523
158,12:23,495
158,12:24,499
158,12:25,487
158,12:26,499
158,12:27,466
158,12:28,482
158,12:29,481
158,12:30,462
158,12:31,484
158,12:32,452
158,12:33,471
158,12:34,437
158,12:35,421
158,12:36,446
158,12:37,459
158,12:38,479
158,12:39,464
158,12:40,448
158,12:41,471
158,12:42,457
158,12:43,472
158,12:44,489
158,12:45,512
158,12:46,500
158,12:47,525
158,12:48,548
158,12:49,543
158,12:50,546
158,12:51,525
158,12:52,529
158,12:53,523
158,12:54,494
158,12:55,524
158,12:56,520
158,12:57,521
158,12:58,522
158,12:59,547
159,12:00,348
159,12:01,318
159,12:02,339
159,12:03,341
159,12:04,370
159,12:05,383
159,12:06,385
159,12:07,404
159,12:08,431
159,12:09,460
159,12:10,445
159,12:11,443
159,12:12,442
159,12:13,473
159,12:14,487
159,12:15,506
159,12:16,524
159,12:17,550
159,12:18,549
159,12:19,519
159,12:20,488
159,12:21,520
159,12:22,507
159,12:23,481
159,12:24,459
159,12:25,491
159,12:26,499
159,12:27,513
159,12:28,544
159,12:29,530
159,12:30,546
159,12:31,575
159,12:32,593
159,12:33,561
159,12:34,527
159,12:35,545
159,12:36,535
159,12:37,542
159,12:38,565
159,12:39,532
159,12:40,503
159,12:41,534
159,12:42,521
159,12:43,536
159,12:44,504
159,12:45,483
159,12:46,490
159,12:47,462
159,12:48,488
159,12:49,483
159,12:50,476
159,12:51,476
159,12:52,469
159,12:53,479
159,12:54,461
159,12:55,482
159,12:56,485
159,12:57,518
159,12:58,509
159,12:59,521
160,12:00,272
160,12:01,269
160,12:02,279
160,12:03,289
160,12:04,299
160,12:05,296
160,12:06,280
160,12:07,252
160,12:08,239
160,12:09,237
160,12:10,221
160,12:11,251
160,12:12,257
160,12:13,256
160,12:14,254
160,12:15,270
160,12:16,305
160,12:17,338
160,12:18,351
160,12:19,337
160,12:20,356
160,12:21,367
160,12:22,368
160,12:23,334
160,12:24,330
160,12:25,355
160,12:26,345
160,12:27,363
160,12:28,360
160,12:29,340
160,12:30,362
160,12:31,360
160,12:32,347
160,12:33,377
160,12:34,361
160,12:35,330
160,12:36,318
160,12:37,295
160,12:38,265
160,12:39,259
160,12:40,241
160,12:41,253
160,12:42,258
160,12:43,225
160,12:44,224
160,12:45,223
160,12:46,247
160,12:47,274
160,12:48,287
160,12:49,283
160,12:50,297
160,12:51,332
160,12:52,356
160,12:53,336
160,12:54,355
160,12:55,379
160,12:56,349
160,12:57,358
160,12:58,346
160,12:59,324
161,12:00,541
161,12:01,554
161,12:02,553
161,12:03,546
161,12:04,541
161,12:05,537
161,12:06,564
161,12:07,555
161,12:08,524
161,12:09,536
161,12:10,547
161,12:11,557
161,12:12,548
161,12:13,564
161,12:14,573
161,12:15,542
161,12:16,544
161,12:17,568
161,12:18,585
161,12:19,550
161,12:20,550
161,12:21,534
161,12:22,525
161,12:23,498
161,12:24,512
161,12:25,525
161,12:26,549
161,12:27,561
161,12:28,582
161,12:29,581
161,12:30,577
161,12:31,576
161,12:32,565
161,12:33,556
161,12:34,581
161,12:35,548
161,12:36,560
161,12:37,558
161,12:38,542
161,12:39,571
161,12:40,542
161,12:41,548
161,12:42,549
161,12:43,583
161,12:44,600
161,12:45,600
161,12:46,593
161,12:47,560
161,12:48,531
161,12:49,552
161,12:50,573
161,12:51,560
161,12:52,582
161,12:53,553
161,12:54,554
161,12:55,574
161,12:56,600
161,12:57,594
161,12:58,594
161,12:59,566
162,12:00,393
162,12:01,386
162,12:02,370
162,12:03,395
162,12:04,429
162,12:05,406
162,12:06,393
162,12:07,364
162,12:08,339
162,12:09,326
162,12:10,342
162,12:11,347
162,12:12,368
162,12:13,382
162,12:14,354
162,12:15,334
162,12:16,340
162,12:17,309
162,12:18,281
162,12:19,303
162,12:20,285
162,12:21,265
162,12:22,282
162,12:23,301
162,12:24,266
162,12:25,290
162,12:26,275
162,12:27,240
162,12:28,275
162,12:29,299
162,12:30,290
162,12:31,255
162,12:32,288
162,12:33,311
162,12:34,295
162,12:35,312
162,12:36,315
162,12:37,328
162,12:38,303
162,12:39,272
162,12:40,288
162,12:41,288
162,12:42,263
162,12:43,233
162,12:44,223
162,12:45,234
162,12:46,231
162,12:47,266
162,12:48,296
162,12:49,293
162,12:50,279
162,12:51,285
162,12:52,319
162,12:53,337
162,12:54,336
162,12:55,348
162,12:56,319
162,12:57,347
162,12:58,343
162,12:59,374
163,12:00,263
163,12:01,269
163,12:02,260
163,12:03,291
163,12:04,308
163,12:05,291
163,12:06,308
163,12:07,312
163,12:08,318
163,12:09,288
163,12:10,310
163,12:11,300
163,12:12,285
163,12:13,257
163,12:14,266
163,12:15,273
163,12:16,278
163,12:17,266
163,12:18,236
163,12:19,225
163,12:20,230
163,12:21,227
163,12:22,232
163,12:23,229
163,12:24,221
163,12:25,256
163,12:26,223
163,12:27,235
163,12:28,220
163,12:29,241
163,12:30,227
163,12:31,231
163,12:32,228
163,12:33,261
163,12:34,243
163,12:35,275
163,12:36,301
163,12:37,311
163,12:38,291
163,12:39,325
163,12:40,318
163,12:41,319
163,12:42,315
163,12:43,297
163,12:44,302
163,12:45,298
163,12:46,308
163,12:47,288
163,12:48,255
163,12:49,279
163,12:50,283
163,12:51,294
163,12:52,280
163,12:53,283
163,12:54,281
163,12:55,255
163,12:56,264
163,12:57,298
163,12:58,269
163,12:59,246
164,12:00,344
164,12:01,372
164,12:02,393
164,12:03,390
164,12:04,387
164,12:05,372
164,12:06,405
164,12:07,414
164,12:08,400
164,12:09,392
164,12:10,373
164,12:11,355
164,12:12,365
164,12:13,342
164,12:14,331
164,12:15,308
164,12:16,293
164,12:17,288
164,12:18,294
164,12:19,321
164,12:20,328
164,12:21,317
164,12:22,317
164,12:23,309
164,12:24,275
164,12:25,271
164,12:26,244
164,12:27,251
164,12:28,250
164,12:29,232
164,12:30,264
164,12:31,234
164,12:32,238
164,12:33,246
164,12:34,266
164,12:35,295
164,12:36,319
164,12:37,312
164,12:38,331
164,12:39,336
164,12:40,365
164,12:41,362
164,12:42,348
164,12:43,355
164,12:44,363
164,12:45,365
164,12:46,400
164,12:47,382
164,12:48,367
164,12:49,357
164,12:50,352
164,12:51,376
164,12:52,355
164,12:53,344
164,12:54,348
164,12:55,381
164,12:56,392
164,12:57,415
164,12:58,386
164,12:59,353
165,12:00,376
165,12:01,401
165,12:02,380
165,12:03,362
165,12:04,357
165,12:05,328
165,12:06,303
165,12:07,297
165,12:08,277
165,12:09,290
165,12:10,257
165,12:11,284
165,12:12,279
165,12:13,249
165,12:14,254
165,12:15,225
165,12:16,258
165,12:17,227
165,12:18,251
165,12:19,278
165,12:20,293
165,12:21,306
165,12:22,300
165,12:23,278
165,12:24,312
165,12:25,299
165,12:26,294
165,12:27,275
165,12:28,306
165,12:29,325
165,12:30,301
165,12:31,320
165,12:32,351
165,12:33,370
165,12:34,340
165,12:35,318
165,12:36,350
165,12:37,347
165,12:38,356
165,12:39,321
165,12:40,338
165,12:41,370
165,12:42,355
165,12:43,366
165,12:44,370
165,12:45,359
165,12:46,328
165,12:47,348
165,12:48,362
165,12:49,372
165,12:50,405
165,12:51,415
165,12:52,424
165,12:53,444
165,12:54,411
165,12:55,443
165,12:56,435
165,12:57,450
165,12:58,448
165,12:59,480
166,12:00,327
166,12:01,358
166,12:02,384
166,12:03,397
166,12:04,410
166,12:05,443
166,12:06,439
166,12:07,450
166,12:08,451
166,12:09,476
166,12:10,484
166,12:11,510
166,12:12,505
166,12:13,520
166,12:14,555
166,12:15,588
166,12:16,575
166,12:17,551
166,12:18,533
166,12:19,513
166,12:20,543
166,12:21,568
166,12:22,553
166,12:23,579
166,12:24,577
166,12:25,556
166,12:26,550
166,12:27,543
166,12:28,516
166,12:29,482
166,12:30,454
166,12:31,439
166,12:32,442
166,12:33,451
166,12:34,472
166,12:35,466
166,12:36,454
166,12:37,473
166,12:38,442
166,12:39,423
166,12:40,403
166,12:41,406
166,12:42,441
166,12:43,420
166,12:44,433
166,12:45,400
166,12:46,381
166,12:47,402
166,12:48,370
166,12:49,374
166,12:50,407
166,12:51,380
166,12:52,363
166,12:53,329
166,12:54,347
166,12:55,350
166,12:56,340
166,12:57,324
166,12:58,315
166,12:59,287
167,12:00,515
167,12:01,523
167,12:02,496
167,12:03,521
167,12:04,500
167,12:05,487
167,12:06,488
167,12:07,506
167,12:08,481
167,12:09,510
167,12:10,543
167,12:11,540
167,12:12,535
167,12:13,559
167,12:14,545
167,12:15,556
167,12:16,580
167,12:17,555
167,12:18,521
167,12:19,531
167,12:20,531
167,12:21,545
167,12:22,561
167,12:23,590
167,12:24,565
167,12:25,567
167,12:26,545
167,12:27,518
167,12:28,513
167,12:29,513
167,12:30,529
167,12:31,498
167,12:32,505
167,12:33,488
167,12:34,501
167,12:35,467
167,12:36,498
167,12:37,474
167,12:38,476
167,12:39,472
167,12:40,465
167,12:41,433
167,12:42,413
167,12:43,400
167,12:44,428
167,12:45,401
167,12:46,397
167,12:47,391
167,12:48,392
167,12:49,418
167,12:50,433
167,12:51,416
167,12:52,445
167,12:53,449
167,12:54,456
167,12:55,476
167,12:56,500
167,12:57,482
167,12:58,482
167,12:59,457
168,12:00,264
168,12:01,231
168,12:02,247
168,12:03,274
168,12:04,300
168,12:05,274
168,12:06,277
168,12:07,281
168,12:08,308
168,12:09,316
168,12:10,342
168,12:11,327
168,12:12,328
168,12:13,349
168,12:14,350
168,12:15,345
168,12:16,365
168,12:17,333
168,12:18,363
168,12:19,338
168,12:20,362
168,12:21,368
168,12:22,354
168,12:23,350
168,12:24,377
168,12:25,411
168,12:26,415
168,12:27,426
168,12:28,461
168,12:29,450
168,12:30,434
168,12:31,444
168,12:32,476
168,12:33,482
168,12:34,503
168,12:35,511
168,12:36,478
168,12:37,473
168,12:38,502
168,12:39,493
168,12:40,489
168,12:41,466
168,12:42,447
168,12:43,453
168,12:44,425
168,12:45,405
168,12:46,405
168,12:47,402
168,12:48,423
168,12:49,410
168,12:50,393
168,12:51,367
168,12:52,340
168,12:53,373
168,12:54,395
168,12:55,401
168,12:56,412
168,12:57,403
168,12:58,434
168,12:59,438
169,12:00,302
169,12:01,312
169,12:02,278
169,12:03,298
169,12:04,322
169,12:05,314
169,12:06,302
169,12:07,324
169,12:08,318
169,12:09,334
169,12:10,333
169,12:11,353
169,12:12,369
169,12:13,386
169,12:14,365
169,12:15,369
169,12:16,352
169,12:17,327
169,12:18,322
169,12:19,327
169,12:20,302
169,12:21,316
169,12:22,349
169,12:23,377
169,12:24,358
169,12:25,336
169,12:26,326
169,12:27,307
169,12:28,280
169,12:29,294
169,12:30,306
169,12:31,333
169,12:32,364
169,12:33,338
169,12:34,363
169,12:35,382
169,12:36,363
169,12:37,344
169,12:38,322
169,12:39,305
169,12:40,340
169,12:41,327
169,12:42,305
169,12:43,310
169,12:44,322
169,12:45,291
169,12:46,295
169,12:47,263
169,12:48,279
169,12:49,262
169,12:50,252
169,12:51,239
169,12:52,240
169,12:53,245
169,12:54,258
169,12:55,276
169,12:56,286
169,12:57,260
169,12:58,285
169,12:59,294
170,12:00,379
170,12:01,350
170,12:02,319
170,12:03,352
170,12:04,339
170,12:05,369
170,12:06,400
170,12:07,387
170,12:08,370
170,12:09,352
170,12:10,362
170,12:11,330
170,12:12,309
170,12:13,309
170,12:14,341
170,12:15,354
170,12:16,324
170,12:17,338
170,12:18,345
170,12:19,370
170,12:20,396
170,12:21,410
170,12:22,422
170,12:23,406
170,12:24,376
170,12:25,366
170,12:26,383
170,12:27,358
170,12:28,345
170,12:29,353
170,12:30,339
170,12:31,327
170,12:32,353
170,12:33,385
170,12:34,399
170,12:35,426
170,12:36,461
170,12:37,443
170,12:38,415
170,12:39,403
170,12:40,434
170,12:41,446
170,12:42,480
170,12:43,468
170,12:44,487
170,12:45,494
170,12:46,466
170,12:47,496
170,12:48,466
170,12:49,434
170,12:50,399
170,12:51,366
170,12:52,337
170,12:53,337
170,12:54,313
170,12:55,309
170,12:56,313
170,12:57,294
170,12:58,268
170,12:59,255
171,12:00,358
171,12:01,388
171,12:02,367
171,12:03,393
171,12:04,375
171,12:05,343
171,12:06,371
171,12:07,405
171,12:08,393
171,12:09,360
171,12:10,395
171,12:11,403
171,12:12,404
171,12:13,420
171,12:14,389
171,12:15,370
171,12:16,396
171,12:17,401
171,12:18,429
171,12:19,394
171,12:20,399
171,12:21,420
171,12:22,396
171,12:23,402
171,12:24,427
171,12:25,462
171,12:26,469
171,12:27,438
171,12:28,405
171,12:29,404
171,12:30,380
171,12:31,356
171,12:32,343
171,12:33,349
171,12:34,325
171,12:35,325
171,12:36,305
171,12:37,297
171,12:38,327
171,12:39,322
171,12:40,343
171,12:41,313
171,12:42,322
171,12:43,335
171,12:44,327
171,12:45,340
171,12:46,354
171,12:47,343
171,12:48,337
171,12:49,316
171,12:50,289
171,12:51,259
171,12:52,266
171,12:53,247
171,12:54,238
171,12:55,242
171,12:56,265
171,12:57,239
171,12:58,243
171,12:59,221
172,12:00,241
172,12:01,249
172,12:02,231
172,12:03,242
172,12:04,276
172,12:05,292
172,12:06,315
172,12:07,320
172,12:08,353
172,12:09,365
172,12:10,351
172,12:11,375
172,12:12,344
172,12:13,345
172,12:14,362
172,12:15,385
172,12:16,358
172,12:17,384
172,12:18,418
172,12:19,449
172,12:20,421
172,12:21,394
172,12:22,425
172,12:23,439
172,12:24,427
172,12:25,441
172,12:26,425
172,12:27,408
172,12:28,421
172,12:29,414
172,12:30,434
172,12:31,457
172,12:32,437
172,12:33,457
172,12:34,426
172,12:35,416
172,12:36,393
172,12:37,367
172,12:38,394
172,12:39,386
172,12:40,382
172,12:41,356
172,12:42,385
172,12:43,355
172,12:44,347
172,12:45,378
172,12:46,354
172,12:47,356
172,12:48,356
172,12:49,358
172,12:50,342
172,12:51,308
172,12:52,335
172,12:53,315
172,12:54,283
172,12:55,262
172,12:56,248
172,12:57,225
172,12:58,260
172,12:59,288
173,12:00,335
173,12:01,307
173,12:02,286
173,12:03,274
173,12:04,291
173,12:05,295
