Scenario,Time,Load
162,12:45,508
162,12:46,538
162,12:47,550
162,12:48,526
162,12:49,533
162,12:50,518
162,12:51,501
162,12:52,502
162,12:53,472
162,12:54,489
162,12:55,517
162,12:56,548
162,12:57,517
162,12:58,538
162,12:59,521
162,13:00,537
163,12:00,594
163,12:01,586
163,12:02,566
163,12:03,558
163,12:04,542
163,12:05,546
163,12:06,539
163,12:07,523
163,12:08,557
163,12:09,581
163,12:10,573
163,12:11,559
163,12:12,556
163,12:13,546
163,12:14,535
163,12:15,513
163,12:16,480
163,12:17,471
163,12:18,479
163,12:19,480
163,12:20,509
163,12:21,533
163,12:22,499
163,12:23,518
163,12:24,491
163,12:25,514
163,12:26,535
163,12:27,523
163,12:28,504
163,12:29,535
163,12:30,533
163,12:31,499
163,12:32,525
163,12:33,546
163,12:34,511
163,12:35,532
163,12:36,565
163,12:37,533
163,12:38,556
163,12:39,590
163,12:40,587
163,12:41,586
163,12:42,587
163,12:43,564
163,12:44,568
163,12:45,542
163,12:46,533
163,12:47,520
163,12:48,517
163,12:49,491
163,12:50,476
163,12:51,510
163,12:52,523
163,12:53,490
163,12:54,486
163,12:55,452
163,12:56,453
163,12:57,449
163,12:58,475
163,12:59,473
163,13:00,472
164,12:00,519
164,12:01,538
164,12:02,537
164,12:03,516
164,12:04,482
164,12:05,457
164,12:06,479
164,12:07,465
164,12:08,435
164,12:09,460
164,12:10,475
164,12:11,490
164,12:12,520
164,12:13,489
164,12:14,492
164,12:15,492
164,12:16,505
164,12:17,495
164,12:18,510
164,12:19,481
164,12:20,510
164,12:21,543
164,12:22,518
164,12:23,541
164,12:24,532
164,12:25,544
164,12:26,565
164,12:27,531
164,12:28,566
164,12:29,547
164,12:30,540
164,12:31,517
164,12:32,545
164,12:33,543
164,12:34,521
164,12:35,542
164,12:36,566
164,12:37,556
164,12:38,550
164,12:39,523
164,12:40,501
164,12:41,499
164,12:42,519
164,12:43,551
164,12:44,538
164,12:45,517
164,12:46,483
164,12:47,483
164,12:48,518
164,12:49,534
164,12:50,540
164,12:51,573
164,12:52,547
164,12:53,550
164,12:54,585
164,12:55,583
164,12:56,586
164,12:57,564
164,12:58,586
164,12:59,557
164,13:00,546
165,12:00,528
165,12:01,527
165,12:02,505
165,12:03,524
165,12:04,519
165,12:05,535
165,12:06,568
165,12:07,538
165,12:08,542
165,12:09,555
165,12:10,556
165,12:11,537
165,12:12,570
165,12:13,535
165,12:14,519
165,12:15,542
165,12:16,546
165,12:17,528
165,12:18,536
165,12:19,514
165,12:20,511
165,12:21,498
165,12:22,487
165,12:23,495
165,12:24,466
165,12:25,493
165,12:26,462
165,12:27,429
165,12:28,417
165,12:29,394
165,12:30,414
165,12:31,416
165,12:32,426
165,12:33,429
165,12:34,433
165,12:35,429
165,12:36,444
165,12:37,448
165,12:38,481
165,12:39,451
165,12:40,473
165,12:41,451
165,12:42,460
165,12:43,436
165,12:44,418
165,12:45,416
165,12:46,436
165,12:47,433
165,12:48,461
165,12:49,483
165,12:50,467
165,12:51,443
165,12:52,455
165,12:53,448
165,12:54,464
165,12:55,433
165,12:56,448
165,12:57,413
165,12:58,424
165,12:59,401
165,13:00,375
166,12:00,549
166,12:01,549
166,12:02,580
166,12:03,590
166,12:04,584
166,12:05,583
166,12:06,574
166,12:07,581
166,12:08,578
166,12:09,567
166,12:10,532
166,12:11,544
166,12:12,572
166,12:13,600
166,12:14,588
166,12:15,594
166,12:16,588
166,12:17,584
166,12:18,575
166,12:19,547
166,12:20,524
166,12:21,529
166,12:22,523
166,12:23,490
166,12:24,505
166,12:25,518
166,12:26,501
166,12:27,511
166,12:28,521
166,12:29,538
166,12:30,523
166,12:31,491
166,12:32,471
166,12:33,473
166,12:34,491
166,12:35,491
166,12:36,522
166,12:37,539
166,12:38,517
166,12:39,489
166,12:40,508
166,12:41,498
166,12:42,484
166,12:43,506
166,12:44,500
166,12:45,498
166,12:46,467
166,12:47,435
166,12:48,405
166,12:49,439
166,12:50,472
166,12:51,462
166,12:52,435
166,12:53,460
166,12:54,492
166,12:55,487
166,12:56,476
166,12:57,463
166,12:58,458
166,12:59,429
166,13:00,402
167,12:00,313
167,12:01,296
167,12:02,316
167,12:03,310
167,12:04,318
167,12:05,297
167,12:06,312
167,12:07,301
167,12:08,332
167,12:09,318
167,12:10,341
167,12:11,335
167,12:12,362
167,12:13,352
167,12:14,356
167,12:15,379
167,12:16,359
167,12:17,390
167,12:18,356
167,12:19,372
167,12:20,369
167,12:21,354
167,12:22,341
167,12:23,339
167,12:24,364
167,12:25,363
167,12:26,339
167,12:27,333
167,12:28,301
167,12:29,277
167,12:30,279
167,12:31,246
167,12:32,280
167,12:33,245
167,12:34,254
167,12:35,282
167,12:36,283
167,12:37,304
167,12:38,301
167,12:39,308
167,12:40,297
167,12:41,279
167,12:42,299
167,12:43,296
167,12:44,300
167,12:45,334
167,12:46,339
167,12:47,305
167,12:48,289
167,12:49,282
167,12:50,299
167,12:51,301
167,12:52,329
167,12:53,313
167,12:54,294
167,12:55,303
167,12:56,286
167,12:57,299
167,12:58,275
167,12:59,266
167,13:00,266
168,12:00,418
168,12:01,430
168,12:02,437
168,12:03,412
168,12:04,389
168,12:05,383
168,12:06,400
168,12:07,419
168,12:08,424
168,12:09,456
168,12:10,462
168,12:11,476
168,12:12,461
168,12:13,449
168,12:14,478
168,12:15,476
168,12:16,499
168,12:17,516
168,12:18,515
168,12:19,505
168,12:20,519
168,12:21,497
168,12:22,528
168,12:23,545
168,12:24,536
168,12:25,502
168,12:26,476
168,12:27,460
168,12:28,429
168,12:29,461
168,12:30,439
168,12:31,411
168,12:32,425
168,12:33,438
168,12:34,424
168,12:35,424
168,12:36,424
168,12:37,422
168,12:38,392
168,12:39,411
168,12:40,400
168,12:41,386
168,12:42,407
168,12:43,377
168,12:44,403
168,12:45,379
168,12:46,395
168,12:47,403
168,12:48,417
168,12:49,386
168,12:50,406
168,12:51,392
168,12:52,388
168,12:53,354
168,12:54,330
168,12:55,311
168,12:56,314
168,12:57,291
168,12:58,291
168,12:59,310
168,13:00,280
169,12:00,266
169,12:01,231
169,12:02,261
169,12:03,233
169,12:04,264
169,12:05,278
169,12:06,264
169,12:07,289
169,12:08,290
169,12:09,263
169,12:10,287
169,12:11,277
169,12:12,249
169,12:13,261
169,12:14,291
169,12:15,299
169,12:16,277
169,12:17,282
169,12:18,280
169,12:19,278
169,12:20,249
169,12:21,232
169,12:22,224
169,12:23,240
169,12:24,265
169,12:25,236
169,12:26,265
169,12:27,286
169,12:28,304
169,12:29,269
169,12:30,254
169,12:31,247
169,12:32,277
169,12:33,305
169,12:34,304
169,12:35,281
169,12:36,308
169,12:37,343
169,12:38,367
169,12:39,359
169,12:40,352
169,12:41,379
169,12:42,406
169,12:43,419
169,12:44,443
169,12:45,419
169,12:46,403
169,12:47,429
169,12:48,456
169,12:49,460
169,12:50,434
169,12:51,401
169,12:52,427
169,12:53,404
169,12:54,410
169,12:55,400
169,12:56,385
169,12:57,368
169,12:58,340
169,12:59,359
169,13:00,345
170,12:00,395
170,12:01,399
170,12:02,385
170,12:03,360
170,12:04,384
170,12:05,373
170,12:06,401
170,12:07,390
170,12:08,418
170,12:09,434
170,12:10,423
170,12:11,427
170,12:12,451
170,12:13,465
170,12:14,436
170,12:15,457
170,12:16,475
170,12:17,495
170,12:18,463
170,12:19,491
170,12:20,509
170,12:21,535
170,12:22,547
170,12:23,519
170,12:24,512
170,12:25,526
170,12:26,525
170,12:27,550
170,12:28,581
170,12:29,569
170,12:30,593
170,12:31,568
170,12:32,544
170,12:33,516
170,12:34,542
170,12:35,522
170,12:36,500
170,12:37,497
170,12:38,521
170,12:39,489
170,12:40,466
170,12:41,496
170,12:42,522
170,12:43,548
170,12:44,547
170,12:45,555
170,12:46,524
170,12:47,526
170,12:48,515
170,12:49,526
170,12:50,538
170,12:51,519
170,12:52,513
170,12:53,539
170,12:54,532
170,12:55,562
170,12:56,587
170,12:57,588
170,12:58,598
170,12:59,584
170,13:00,550
171,12:00,355
171,12:01,326
171,12:02,293
171,12:03,309
171,12:04,286
171,12:05,291
171,12:06,304
171,12:07,334
171,12:08,333
171,12:09,309
171,12:10,331
171,12:11,298
171,12:12,272
171,12:13,275
171,12:14,307
171,12:15,290
171,12:16,262
171,12:17,294
171,12:18,327
171,12:19,341
171,12:20,335
171,12:21,356
171,12:22,321
171,12:23,342
171,12:24,357
171,12:25,326
171,12:26,309
171,12:27,326
171,12:28,300
171,12:29,298
171,12:30,282
171,12:31,285
171,12:32,259
171,12:33,241
171,12:34,220
171,12:35,251
171,12:36,271
171,12:37,285
171,12:38,261
171,12:39,288
171,12:40,314
171,12:41,341
171,12:42,322
171,12:43,308
171,12:44,305
171,12:45,296
171,12:46,295
171,12:47,295
171,12:48,272
171,12:49,239
171,12:50,252
171,12:51,276
171,12:52,249
171,12:53,280
171,12:54,305
171,12:55,339
171,12:56,336
171,12:57,334
171,12:58,337
171,12:59,371
171,13:00,365
172,12:00,440
172,12:01,413
172,12:02,397
172,12:03,370
172,12:04,397
172,12:05,404
172,12:06,414
172,12:07,400
172,12:08,408
172,12:09,430
172,12:10,395
172,12:11,399
172,12:12,373
172,12:13,375
172,12:14,364
172,12:15,359
172,12:16,329
172,12:17,331
172,12:18,328
172,12:19,332
172,12:20,320
172,12:21,347
172,12:22,357
172,12:23,331
172,12:24,329
172,12:25,327
172,12:26,309
172,12:27,303
172,12:28,288
172,12:29,259
172,12:30,224
172,12:31,232
172,12:32,232
172,12:33,262
172,12:34,253
172,12:35,225
172,12:36,232
172,12:37,245
172,12:38,248
172,12:39,233
172,12:40,251
172,12:41,281
172,12:42,303
172,12:43,297
172,12:44,315
172,12:45,306
172,12:46,325
172,12:47,342
172,12:48,345
172,12:49,316
172,12:50,308
172,12:51,283
172,12:52,260
172,12:53,238
172,12:54,258
172,12:55,264
172,12:56,276
172,12:57,243
172,12:58,244
172,12:59,242
172,13:00,262
173,12:00,532
173,12:01,558
173,12:02,592
173,12:03,560
173,12:04,530
173,12:05,507
173,12:06,489
173,12:07,499
173,12:08,469
173,12:09,472
173,12:10,440
173,12:11,471
173,12:12,478
173,12:13,454
173,12:14,473
173,12:15,504
173,12:16,480
173,12:17,481
173,12:18,492
173,12:19,503
173,12:20,482
173,12:21,514
173,12:22,482
173,12:23,459
173,12:24,427
173,12:25,395
173,12:26,391
173,12:27,391
173,12:28,367
173,12:29,362
173,12:30,376
173,12:31,363
173,12:32,347
173,12:33,356
173,12:34,331
173,12:35,346
173,12:36,359
173,12:37,330
173,12:38,318
173,12:39,345
173,12:40,364
173,12:41,380
173,12:42,355
173,12:43,325
173,12:44,351
173,12:45,339
173,12:46,316
173,12:47,305
173,12:48,276
173,12:49,270
173,12:50,284
173,12:51,292
173,12:52,322
173,12:53,333
173,12:54,309
173,12:55,329
173,12:56,341
173,12:57,307
173,12:58,311
173,12:59,306
173,13:00,314
174,12:00,335
174,12:01,334
174,12:02,327
174,12:03,350
174,12:04,383
174,12:05,378
174,12:06,404
174,12:07,438
174,12:08,430
174,12:09,444
174,12:10,441
174,12:11,412
174,12:12,380
174,12:13,395
174,12:14,384
174,12:15,355
174,12:16,367
174,12:17,338
174,12:18,372
174,12:19,387
174,12:20,377
174,12:21,368
174,12:22,359
174,12:23,369
174,12:24,394
174,12:25,366
174,12:26,372
174,12:27,402
174,12:28,431
174,12:29,465
174,12:30,489
174,12:31,471
174,12:32,471
174,12:33,448
174,12:34,414
174,12:35,418
174,12:36,429
174,12:37,458
174,12:38,430
174,12:39,432
174,12:40,413
174,12:41,384
174,12:42,380
174,12:43,356
174,12:44,364
174,12:45,361
174,12:46,339
174,12:47,305
174,12:48,272
174,12:49,244
174,12:50,242
174,12:51,266
174,12:52,283
174,12:53,306
174,12:54,336
174,12:55,342
174,12:56,315
174,12:57,291
174,12:58,286
174,12:59,281
174,13:00,293
175,12:00,375
175,12:01,386
175,12:02,405
175,12:03,374
175,12:04,346
175,12:05,326
175,12:06,291
175,12:07,296
175,12:08,306
175,12:09,322
175,12:10,348
175,12:11,317
175,12:12,352
175,12:13,351
175,12:14,381
175,12:15,347
175,12:16,312
175,12:17,309
175,12:18,323
175,12:19,306
175,12:20,288
175,12:21,268
175,12:22,297
175,12:23,307
175,12:24,316
175,12:25,319
175,12:26,318
175,12:27,291
175,12:28,284
175,12:29,306
175,12:30,331
175,12:31,340
175,12:32,343
175,12:33,364
175,12:34,395
175,12:35,361
175,12:36,341
175,12:37,363
175,12:38,351
175,12:39,331
175,12:40,304
175,12:41,275
175,12:42,264
175,12:43,282
175,12:44,300
175,12:45,307
175,12:46,317
175,12:47,307
175,12:48,325
175,12:49,324
175,12:50,305
175,12:51,318
175,12:52,349
175,12:53,374
175,12:54,386
175,12:55,401
175,12:56,384
175,12:57,394
175,12:58,399
175,12:59,386
175,13:00,364
176,12:00,551
176,12:01,526
176,12:02,500
176,12:03,494
176,12:04,519
176,12:05,495
176,12:06,513
176,12:07,545
176,12:08,525
176,12:09,501
176,12:10,480
176,12:11,504
176,12:12,519
176,12:13,487
176,12:14,472
176,12:15,476
176,12:16,450
176,12:17,485
176,12:18,489
176,12:19,458
176,12:20,479
176,12:21,461
176,12:22,450
176,12:23,485
176,12:24,450
176,12:25,465
176,12:26,440
176,12:27,462
176,12:28,497
176,12:29,517
176,12:30,494
176,12:31,463
176,12:32,460
176,12:33,464
176,12:34,434
176,12:35,435
176,12:36,418
176,12:37,432
176,12:38,423
176,12:39,409
176,12:40,385
176,12:41,384
176,12:42,364
176,12:43,335
176,12:44,351
176,12:45,331
176,12:46,359
176,12:47,364
176,12:48,363
176,12:49,348
176,12:50,359
176,12:51,355
176,12:52,339
176,12:53,320
176,12:54,344
176,12:55,354
176,12:56,382
176,12:57,386
176,12:58,393
176,12:59,358
176,13:00,357
177,12:00,433
177,12:01,405
177,12:02,402
177,12:03,391
177,12:04,410
177,12:05,408
177,12:06,408
177,12:07,405
177,12:08,429
177,12:09,400
177,12:10,365
177,12:11,393
177,12:12,367
177,12:13,396
177,12:14,396
177,12:15,397
177,12:16,416
177,12:17,423
177,12:18,406
177,12:19,397
177,12:20,428
177,12:21,403
177,12:22,427
177,12:23,431
177,12:24,466
177,12:25,437
177,12:26,429
177,12:27,395
177,12:28,367
177,12:29,343
177,12:30,327
177,12:31,326
177,12:32,342
177,12:33,339
177,12:34,305
177,12:35,331
177,12:36,296
177,12:37,266
177,12:38,278
177,12:39,302
177,12:40,296
177,12:41,265
177,12:42,232
177,12:43,244
177,12:44,267
177,12:45,248
177,12:46,239
177,12:47,242
177,12:48,259
177,12:49,242
177,12:50,229
177,12:51,251
177,12:52,285
177,12:53,251
177,12:54,276
177,12:55,291
177,12:56,311
177,12:57,284
177,12:58,281
177,12:59,262
177,13:00,297
178,12:00,583
178,12:01,568
178,12:02,561
178,12:03,593
178,12:04,588
178,12:05,579
178,12:06,573
178,12:07,547
178,12:08,540
178,12:09,545
178,12:10,576
178,12:11,559
178,12:12,563
178,12:13,538
178,12:14,570
178,12:15,584
178,12:16,571
178,12:17,556
178,12:18,589
178,12:19,580
178,12:20,583
178,12:21,588
178,12:22,558
178,12:23,565
178,12:24,542
178,12:25,568
178,12:26,538
178,12:27,553
178,12:28,571
178,12:29,548
178,12:30,582
178,12:31,548
178,12:32,535
178,12:33,540
178,12:34,524
178,12:35,534
178,12:36,522
178,12:37,490
178,12:38,506
178,12:39,523
178,12:40,493
178,12:41,510
178,12:42,500
178,12:43,494
178,12:44,488
178,12:45,515
178,12:46,534
178,12:47,501
178,12:48,513
178,12:49,504
178,12:50,518
178,12:51,519
178,12:52,509
178,12:53,493
178,12:54,485
178,12:55,495
178,12:56,501
178,12:57,514
178,12:58,521
178,12:59,505
178,13:00,474
179,12:00,272
179,12:01,270
179,12:02,258
179,12:03,251
179,12:04,286
179,12:05,284
179,12:06,296
179,12:07,317
179,12:08,342
179,12:09,324
179,12:10,339
179,12:11,307
179,12:12,312
179,12:13,281
179,12:14,312
179,12:15,320
179,12:16,321
179,12:17,307
179,12:18,306
179,12:19,287
179,12:20,277
179,12:21,311
179,12:22,319
179,12:23,351
179,12:24,325
179,12:25,335
179,12:26,356
179,12:27,373
179,12:28,395
179,12:29,397
179,12:30,411
179,12:31,432
179,12:32,464
179,12:33,456
179,12:34,439
179,12:35,461
179,12:36,478
179,12:37,501
179,12:38,500
179,12:39,471
179,12:40,478
179,12:41,456
179,12:42,488
179,12:43,476
179,12:44,442
179,12:45,470
179,12:46,473
179,12:47,494
179,12:48,469
179,12:49,446
179,12:50,458
179,12:51,455
179,12:52,477
179,12:53,470
179,12:54,451
179,12:55,485
179,12:56,509
179,12:57,492
179,12:58,499
179,12:59,522
179,13:00,528
180,12:00,465
180,12:01,452
180,12:02,452
180,12:03,457
180,12:04,485
180,12:05,499
180,12:06,495
180,12:07,473
180,12:08,493
180,12:09,491
180,12:10,518
180,12:11,512
180,12:12,503
180,12:13,536
180,12:14,507
180,12:15,532
180,12:16,511
180,12:17,482
180,12:18,507
180,12:19,481
180,12:20,473
180,12:21,468
180,12:22,492
180,12:23,487
180,12:24,478
180,12:25,498
180,12:26,530
180,12:27,515
180,12:28,533
180,12:29,535
180,12:30,558
180,12:31,526
180,12:32,534
180,12:33,525
180,12:34,552
180,12:35,537
180,12:36,559
180,12:37,578
180,12:38,600
180,12:39,579
180,12:40,558
180,12:41,539
180,12:42,517
180,12:43,488
180,12:44,468
180,12:45,448
180,12:46,453
180,12:47,452
180,12:48,476
180,12:49,483
180,12:50,482
180,12:51,505
180,12:52,472
180,12:53,456
180,12:54,472
180,12:55,452
180,12:56,455
180,12:57,452
180,12:58,478
180,12:59,462
180,13:00,468
181,12:00,293
181,12:01,305
181,12:02,331
181,12:03,308
181,12:04,315
181,12:05,284
181,12:06,255
181,12:07,241
181,12:08,223
181,12:09,224
181,12:10,249
181,12:11,280
181,12:12,295
181,12:13,278
181,12:14,285
181,12:15,316
181,12:16,325
181,12:17,329
181,12:18,323
181,12:19,346
181,12:20,311
181,12:21,322
181,12:22,291
181,12:23,305
181,12:24,321
181,12:25,299
181,12:26,322
181,12:27,346
181,12:28,313
181,12:29,348
181,12:30,319
181,12:31,318
181,12:32,352
181,12:33,371
181,12:34,365
181,12:35,376
181,12:36,369
181,12:37,336
181,12:38,315
181,12:39,323
181,12:40,354
181,12:41,335
181,12:42,326
181,12:43,307
181,12:44,297
181,12:45,317
181,12:46,289
181,12:47,261
181,12:48,288
181,12:49,316
181,12:50,296
181,12:51,278
181,12:52,260
181,12:53,286
181,12:54,263
181,12:55,250
181,12:56,247
181,12:57,263
181,12:58,239
181,12:59,272
181,13:00,272
182,12:00,486
182,12:01,474
182,12:02,471
182,12:03,447
182,12:04,464
182,12:05,464
182,12:06,494
182,12:07,518
182,12:08,507
182,12:09,508
182,12:10,541
182,12:11,535
182,12:12,533
182,12:13,533
182,12:14,529
182,12:15,506
182,12:16,484
182,12:17,494
182,12:18,502
182,12:19,468
182,12:20,463
182,12:21,451
182,12:22,482
182,12:23,452
182,12:24,467
182,12:25,478
182,12:26,508
182,12:27,475
182,12:28,463
182,12:29,460
182,12:30,439
182,12:31,419
182,12:32,428
182,12:33,444
182,12:34,479
182,12:35,509
182,12:36,512
182,12:37,493
182,12:38,515
182,12:39,503
182,12:40,522
182,12:41,549
182,12:42,530
182,12:43,506
182,12:44,498
182,12:45,511
182,12:46,517
182,12:47,490
182,12:48,486
182,12:49,496
182,12:50,468
182,12:51,436
182,12:52,457
182,12:53,436
182,12:54,467
182,12:55,463
182,12:56,471
182,12:57,479
182,12:58,500
182,12:59,517
182,13:00,552
183,12:00,466
183,12:01,501
183,12:02,469
183,12:03,469
183,12:04,472
183,12:05,475
183,12:06,493
183,12:07,495
183,12:08,484
183,12:09,497
183,12:10,512
183,12:11,483
183,12:12,470
183,12:13,459
183,12:14,443
183,12:15,448
183,12:16,417
183,12:17,410
183,12:18,406
183,12:19,415
183,12:20,438
183,12:21,455
183,12:22,446
183,12:23,473
183,12:24,494
183,12:25,529
183,12:26,550
183,12:27,584
183,12:28,590
183,12:29,584
183,12:30,555
183,12:31,543
183,12:32,561
183,12:33,569
183,12:34,550
183,12:35,521
183,12:36,520
183,12:37,530
183,12:38,521
183,12:39,513
183,12:40,500
183,12:41,485
183,12:42,486
183,12:43,472
183,12:44,489
183,12:45,489
183,12:46,484
183,12:47,482
183,12:48,478
183,12:49,444
183,12:50,442
183,12:51,465
183,12:52,469
183,12:53,480
183,12:54,492
183,12:55,500
183,12:56,497
183,12:57,486
183,12:58,514
183,12:59,499
183,13:00,495
184,12:00,323
184,12:01,289
184,12:02,314
184,12:03,297
184,12:04,330
184,12:05,314
184,12:06,308
184,12:07,318
184,12:08,311
184,12:09,287
184,12:10,299
184,12:11,268
184,12:12,257
184,12:13,258
184,12:14,284
184,12:15,276
184,12:16,264
184,12:17,232
184,12:18,261
184,12:19,253
184,12:20,228
184,12:21,236
184,12:22,233
184,12:23,234
184,12:24,269
184,12:25,254
184,12:26,253
184,12:27,279
184,12:28,314
184,12:29,288
184,12:30,302
184,12:31,278
184,12:32,295
184,12:33,268
184,12:34,250
184,12:35,241
184,12:36,226
184,12:37,252
184,12:38,267
184,12:39,292
184,12:40,271
184,12:41,245
184,12:42,263
184,12:43,252
184,12:44,259
184,12:45,288
184,12:46,281
184,12:47,285
184,12:48,318
184,12:49,289
184,12:50,298
184,12:51,308
184,12:52,307
184,12:53,287
184,12:54,298
184,12:55,293
184,12:56,262
184,12:57,251
184,12:58,225
184,12:59,225
184,13:00,244
185,12:00,290
185,12:01,260
185,12:02,260
185,12:03,258
185,12:04,263
185,12:05,257
185,12:06,246
185,12:07,269
185,12:08,290
185,12:09,282
185,12:10,292
185,12:11,261
185,12:12,268
185,12:13,290
185,12:14,317
185,12:15,320
185,12:16,351
185,12:17,318
185,12:18,316
185,12:19,282
185,12:20,258
185,12:21,291
185,12:22,263
185,12:23,243
185,12:24,225
185,12:25,223
185,12:26,256
185,12:27,223
185,12:28,247
185,12:29,256
185,12:30,236
185,12:31,258
185,12:32,239
185,12:33,241
185,12:34,267
185,12:35,295
185,12:36,283
185,12:37,317
185,12:38,304
185,12:39,326
185,12:40,309
185,12:41,306
185,12:42,304
185,12:43,293
185,12:44,324
185,12:45,345
185,12:46,372
185,12:47,383
185,12:48,348
185,12:49,342
185,12:50,368
185,12:51,393
185,12:52,364
185,12:53,353
185,12:54,318
185,12:55,285
185,12:56,305
185,12:57,292
185,12:58,272
185,12:59,260
185,13:00,265
186,12:00,538
186,12:01,515
186,12:02,540
186,12:03,567
186,12:04,544
186,12:05,536
186,12:06,535
186,12:07,557
186,12:08,553
186,12:09,549
186,12:10,533
186,12:11,504
186,12:12,514
186,12:13,520
186,12:14,527
186,12:15,518
186,12:16,501
186,12:17,476
186,12:18,443
186,12:19,421
186,12:20,431
186,12:21,423
186,12:22,399
186,12:23,387
186,12:24,369
186,12:25,401
186,12:26,388
186,12:27,403
186,12:28,371
186,12:29,340
186,12:30,341
186,12:31,334
186,12:32,322
186,12:33,318
186,12:34,305
186,12:35,332
186,12:36,317
186,12:37,292
186,12:38,279
186,12:39,301
186,12:40,273
186,12:41,295
186,12:42,285
186,12:43,292
186,12:44,285
186,12:45,255
186,12:46,268
186,12:47,242
186,12:48,220
186,12:49,227
186,12:50,260
186,12:51,295
186,12:52,308
186,12:53,337
186,12:54,311
186,12:55,338
186,12:56,303
186,12:57,312
186,12:58,345
186,12:59,362
186,13:00,388
187,12:00,256
187,12:01,223
187,12:02,254
187,12:03,251
187,12:04,222
187,12:05,225
187,12:06,221
187,12:07,221
187,12:08,235
187,12:09,240
187,12:10,251
187,12:11,251
187,12:12,255
187,12:13,263
187,12:14,264
187,12:15,239
187,12:16,235
187,12:17,270
187,12:18,272
187,12:19,276
187,12:20,281
187,12:21,253
187,12:22,283
187,12:23,261
187,12:24,267
187,12:25,276
187,12:26,305
187,12:27,299
187,12:28,327
187,12:29,356
187,12:30,330
187,12:31,316
187,12:32,306
187,12:33,341
187,12:34,310
187,12:35,278
187,12:36,261
187,12:37,233
187,12:38,260
187,12:39,265
187,12:40,288
187,12:41,296
187,12:42,318
187,12:43,285
187,12:44,286
187,12:45,270
187,12:46,244
187,12:47,230
187,12:48,251
187,12:49,234
187,12:50,225
187,12:51,220
187,12:52,255
187,12:53,244
187,12:54,239
187,12:55,271
187,12:56,239
187,12:57,265
187,12:58,274
187,12:59,291
187,13:00,292
188,12:00,453
188,12:01,445
188,12:02,469
188,12:03,472
188,12:04,495
188,12:05,510
188,12:06,507
188,12:07,472
188,12:08,487
188,12:09,496
188,12:10,516
188,12:11,495
188,12:12,509
188,12:13,485
188,12:14,480
188,12:15,515
188,12:16,541
188,12:17,513
188,12:18,481
188,12:19,461
188,12:20,462
188,12:21,470
188,12:22,441
188,12:23,425
188,12:24,433
188,12:25,407
188,12:26,407
188,12:27,412
188,12:28,420
188,12:29,423
188,12:30,401
188,12:31,436
188,12:32,444
188,12:33,454
188,12:34,446
188,12:35,470
188,12:36,490
188,12:37,474
188,12:38,496
188,12:39,485
188,12:40,491
188,12:41,468
188,12:42,451
188,12:43,478
188,12:44,481
188,12:45,473
188,12:46,507
188,12:47,478
188,12:48,446
188,12:49,413
188,12:50,435
188,12:51,404
188,12:52,406
188,12:53,405
188,12:54,373
188,12:55,370
188,12:56,386
188,12:57,372
188,12:58,369
188,12:59,389
188,13:00,398
189,12:00,590
189,12:01,569
189,12:02,594
189,12:03,580
189,12:04,579
189,12:05,586
189,12:06,582
189,12:07,563
189,12:08,587
189,12:09,581
189,12:10,575
189,12:11,590
189,12:12,594
189,12:13,599
189,12:14,568
189,12:15,594
189,12:16,596
189,12:17,569
189,12:18,538
189,12:19,543
189,12:20,563
189,12:21,538
189,12:22,548
189,12:23,554
189,12:24,544
189,12:25,575
189,12:26,566
189,12:27,586
189,12:28,590
189,12:29,589
189,12:30,595
189,12:31,589
189,12:32,563
189,12:33,548
189,12:34,539
189,12:35,515
189,12:36,492
189,12:37,470
189,12:38,471
189,12:39,451
189,12:40,465
189,12:41,464
189,12:42,479
189,12:43,458
189,12:44,481
189,12:45,504
189,12:46,518
189,12:47,490
189,12:48,466
189,12:49,489
189,12:50,503
189,12:51,476
189,12:52,488
189,12:53,456
189,12:54,473
189,12:55,483
189,12:56,479
189,12:57,490
189,12:58,465
189,12:59,471
189,13:00,436
190,12:00,459
190,12:01,480
190,12:02,448
190,12:03,430
190,12:04,409
190,12:05,386
190,12:06,363
190,12:07,339
190,12:08,351
190,12:09,375
190,12:10,389
190,12:11,418
190,12:12,414
190,12:13,403
190,12:14,374
190,12:15,393
190,12:16,402
190,12:17,427
190,12:18,416
190,12:19,430
190,12:20,422
190,12:21,395
190,12:22,398
190,12:23,409
190,12:24,436
190,12:25,438
190,12:26,441
190,12:27,453
190,12:28,470
190,12:29,501
190,12:30,486
190,12:31,483
190,12:32,465
190,12:33,450
190,12:34,451
190,12:35,439
190,12:36,407
190,12:37,393
190,12:38,401
190,12:39,407
190,12:40,376
190,12:41,408
190,12:42,408
190,12:43,442
190,12:44,409
190,12:45,405
190,12:46,397
190,12:47,381
190,12:48,394
190,12:49,369
190,12:50,394
190,12:51,369
190,12:52,365
190,12:53,351
190,12:54,335
190,12:55,330
190,12:56,317
190,12:57,289
190,12:58,286
190,12:59,280
190,13:00,255
191,12:00,399
191,12:01,426
191,12:02,417
191,12:03,417
191,12:04,388
191,12:05,393
191,12:06,364
191,12:07,333
191,12:08,320
191,12:09,352
191,12:10,324
191,12:11,354
191,12:12,325
191,12:13,313
191,12:14,337
191,12:15,368
191,12:16,375
191,12:17,371
191,12:18,393
191,12:19,384
191,12:20,369
191,12:21,378
191,12:22,362
191,12:23,390
